,0
29848,0.5467821955680847
29849,0.13163071870803833
29850,0.6501035094261169
29851,0.23155081272125244
29852,0.06501983106136322
29853,0.4299483001232147
29854,0.22437088191509247
29855,0.18490378558635712
29856,0.526975691318512
29857,0.4140945374965668
29858,0.10354048013687134
29859,0.14132733643054962
29860,0.18621927499771118
29861,0.25810953974723816
29862,0.09424719959497452
29863,0.26818519830703735
29864,0.4918929636478424
29865,0.7375431656837463
29866,0.49310949444770813
29867,0.35763660073280334
29868,0.08276147395372391
29869,0.23318597674369812
29870,0.17342835664749146
29871,0.7483334541320801
29872,0.39344796538352966
29873,0.2575163245201111
29874,0.5332908630371094
29875,0.4817465841770172
29876,0.1443740576505661
29877,0.6244915723800659
29878,0.8172486424446106
29879,0.6102542281150818
29880,0.6244482398033142
29881,0.6165445446968079
29882,0.4695182740688324
29883,0.6229245066642761
29884,0.17333818972110748
29885,0.4802416265010834
29886,0.36732903122901917
29887,0.2390805035829544
29888,0.3268652558326721
29889,0.5175860524177551
29890,0.5383356213569641
29891,0.46856099367141724
29892,0.21453757584095
29893,0.28948256373405457
29894,0.5015069246292114
29895,0.11075141280889511
29896,0.24359242618083954
29897,0.3430960774421692
29898,0.4515114724636078
29899,0.5439399480819702
29900,0.7354440093040466
29901,0.24466603994369507
29902,0.2851622700691223
29903,0.09255669265985489
29904,0.4644244313240051
29905,0.3904328942298889
29906,0.6811313629150391
29907,0.529760479927063
29908,0.44303709268569946
29909,0.12658217549324036
29910,0.14236688613891602
29911,0.5047903060913086
29912,0.21295598149299622
29913,0.4742142856121063
29914,0.3385132849216461
29915,0.2302365005016327
29916,0.23628070950508118
29917,0.2073632925748825
29918,0.2665579915046692
29919,0.24768993258476257
29920,0.47819197177886963
29921,0.29813599586486816
29922,0.42356711626052856
29923,0.0835212916135788
29924,0.21554119884967804
29925,0.2847073972225189
29926,0.20977796614170074
29927,0.3125849664211273
29928,0.246980682015419
29929,0.3645157516002655
29930,0.3773973286151886
29931,0.19061729311943054
29932,0.21762816607952118
29933,0.18548683822155
29934,0.21932166814804077
29935,0.38015133142471313
29936,0.3369676172733307
29937,0.09886220842599869
29938,0.3883785903453827
29939,0.4114789068698883
29940,0.15811687707901
29941,0.27742981910705566
29942,0.3738864064216614
29943,0.23226645588874817
29944,0.20617838203907013
29945,0.24404890835285187
29946,0.470206081867218
29947,0.46062713861465454
29948,0.1216297447681427
29949,0.27342456579208374
29950,0.3414239287376404
29951,0.20923511683940887
29952,0.43007227778434753
29953,0.34304121136665344
29954,0.44439518451690674
29955,0.46366479992866516
29956,0.0953671932220459
29957,0.4211675524711609
29958,0.32844436168670654
29959,0.6638661026954651
29960,0.20310820639133453
29961,0.2645559310913086
29962,0.10081417858600616
29963,0.47927162051200867
29964,0.2707239091396332
29965,0.2871053218841553
29966,0.25018587708473206
29967,0.3612252175807953
29968,0.2536170780658722
29969,0.1666838675737381
29970,0.36081159114837646
29971,0.565399706363678
29972,0.3814709186553955
29973,0.26955264806747437
29974,0.2198755145072937
29975,0.31585168838500977
29976,0.5775428414344788
29977,0.23893608152866364
29978,0.31248411536216736
29979,0.20421133935451508
29980,0.477713018655777
29981,0.2721443176269531
29982,0.25295668840408325
29983,0.2778492867946625
29984,0.3676570653915405
29985,0.09831471741199493
29986,0.40844208002090454
29987,0.3035987615585327
29988,0.2661580741405487
29989,0.06436292827129364
29990,0.21990062296390533
29991,0.2886742949485779
29992,0.30652981996536255
29993,0.3803784251213074
29994,0.35704857110977173
29995,0.10421829670667648
29996,0.40185803174972534
29997,0.20417924225330353
29998,0.13196446001529694
29999,0.22488294541835785
30000,0.21912530064582825
30001,0.20266376435756683
30002,0.23218047618865967
30003,0.33201220631599426
30004,0.27655187249183655
30005,0.2570762038230896
30006,0.2550063729286194
30007,0.46916237473487854
30008,0.1490616500377655
30009,0.16375595331192017
30010,0.35021311044692993
30011,0.3537152409553528
30012,0.5020908713340759
30013,0.2816615700721741
30014,0.2709008455276489
30015,0.353213369846344
30016,0.510170578956604
30017,0.2950877845287323
30018,0.22019001841545105
30019,0.2052963376045227
30020,0.11842305213212967
30021,0.2547878623008728
30022,0.25744128227233887
30023,0.13133788108825684
30024,0.3657563626766205
30025,0.14104516804218292
30026,0.2201131284236908
30027,0.3821733593940735
30028,0.05745193734765053
30029,0.4647403955459595
30030,0.2510364353656769
30031,0.11404715478420258
30032,0.28054943680763245
30033,0.1350494921207428
30034,0.1877966672182083
30035,0.17107202112674713
30036,0.4363307058811188
30037,0.17157471179962158
30038,0.20213934779167175
30039,0.24432381987571716
30040,0.19818754494190216
30041,0.41847893595695496
30042,0.09362556785345078
30043,0.38244888186454773
30044,0.23312459886074066
30045,0.2317826747894287
30046,0.06339208781719208
30047,0.2504371702671051
30048,0.3307996094226837
30049,0.1481502801179886
30050,0.14003485441207886
30051,0.15930640697479248
30052,0.2969667613506317
30053,0.7171670794487
30054,0.19465330243110657
30055,0.28994879126548767
30056,0.18289397656917572
30057,0.310545414686203
30058,0.3143630027770996
30059,0.4419363737106323
30060,0.05874267965555191
30061,0.3307915925979614
30062,0.5533123016357422
30063,0.2811415493488312
30064,0.1872939020395279
30065,0.28589487075805664
30066,0.31783002614974976
30067,0.3553445041179657
30068,0.2518100440502167
30069,0.3182332515716553
30070,0.10856042057275772
30071,0.5349122881889343
30072,0.2683783769607544
30073,0.3625447750091553
30074,0.2492169290781021
30075,0.32814323902130127
30076,0.47399869561195374
30077,0.33020666241645813
30078,0.17714092135429382
30079,0.5144984722137451
30080,0.23683054745197296
30081,0.5794777870178223
30082,0.217401385307312
30083,0.3203398883342743
30084,0.24845029413700104
30085,0.4172545075416565
30086,0.34190669655799866
30087,0.4301454424858093
30088,0.3205201029777527
30089,0.1044938787817955
30090,0.20808446407318115
30091,0.5071529150009155
30092,0.3693198263645172
30093,0.11349361389875412
30094,0.22769272327423096
30095,0.2921914756298065
30096,0.461047500371933
30097,0.44617706537246704
30098,0.16061103343963623
30099,0.5981879830360413
30100,0.3853915333747864
30101,0.4247491955757141
30102,0.2492901086807251
30103,0.6788222193717957
30104,0.28210577368736267
30105,0.13611635565757751
30106,0.4441385269165039
30107,0.4569592773914337
30108,0.1404346525669098
30109,0.2232961803674698
30110,0.3439091742038727
30111,0.3749626874923706
30112,0.1807200163602829
30113,0.4113241136074066
30114,0.20419719815254211
30115,0.5443680286407471
30116,0.14435134828090668
30117,0.3042948544025421
30118,0.10879363119602203
30119,0.1047428548336029
30120,0.35788094997406006
30121,0.24387161433696747
30122,0.1818121075630188
30123,0.3501094877719879
30124,0.11818157881498337
30125,0.11891182512044907
30126,0.205214723944664
30127,0.6589797735214233
30128,0.2997263967990875
30129,0.2033892273902893
30130,0.2123575210571289
30131,0.3285320997238159
30132,0.28733864426612854
30133,0.2970598042011261
30134,0.3705080449581146
30135,0.3454970121383667
30136,0.13913072645664215
30137,0.30206429958343506
30138,0.49643024802207947
30139,0.2447143942117691
30140,0.41765719652175903
30141,0.7526639103889465
30142,0.4795275628566742
30143,0.20500756800174713
30144,0.19162188470363617
30145,0.41213056445121765
30146,0.26725614070892334
30147,0.3192402720451355
30148,0.5448409914970398
30149,0.2018183469772339
30150,0.2701573073863983
30151,0.39639171957969666
30152,0.3598526120185852
30153,0.4578739404678345
30154,0.2517088055610657
30155,0.14057180285453796
30156,0.2836463749408722
30157,0.15831683576107025
30158,0.7253175377845764
30159,0.11486067622900009
30160,0.23508284986019135
30161,0.3103679120540619
30162,0.5209738612174988
30163,0.5516362190246582
30164,0.16039128601551056
30165,0.1412971019744873
30166,0.23894988000392914
30167,0.17043845355510712
30168,0.5828665494918823
30169,0.6425350308418274
30170,0.11564011871814728
30171,0.48716527223587036
30172,0.21301080286502838
30173,0.6387513875961304
30174,0.20783063769340515
30175,0.5309104323387146
30176,0.3640766441822052
30177,0.08574215322732925
30178,0.26567092537879944
